YEAR,LAT,LON,Month,Precipitation,Date
2011,9.5,41.875,8,1.98,2011-08-01
2011,9.5,42.5,8,1.94,2011-08-01
2012,10.0,33.125,8,4.25,2012-08-01
2012,10.0,33.75,8,4.8,2012-08-01
2012,10.0,34.375,8,5.88,2012-08-01
2012,10.0,35.0,8,6.2,2012-08-01
2012,10.0,35.625,8,7.86,2012-08-01
2012,10.0,36.25,8,11.46,2012-08-01
2012,10.0,36.875,8,12.86,2012-08-01
2012,10.0,37.5,8,13.25,2012-08-01
2012,10.0,38.125,8,12.44,2012-08-01
2012,10.0,38.75,8,12.08,2012-08-01
2012,10.0,39.375,8,8.42,2012-08-01
2012,10.0,40.0,8,8.99,2012-08-01
2012,10.0,40.625,8,4.79,2012-08-01
2012,10.0,41.25,8,4.82,2012-08-01
2012,10.0,41.875,8,4.47,2012-08-01
2012,10.0,42.5,8,3.96,2012-08-01
2012,10.5,33.125,8,3.74,2012-08-01
2012,10.5,33.75,8,4.5,2012-08-01
2012,10.5,34.375,8,5.12,2012-08-01
2012,10.5,35.0,8,6.26,2012-08-01
2012,10.5,35.625,8,10.42,2012-08-01
2012,10.5,36.25,8,13.6,2012-08-01
2012,10.5,36.875,8,13.41,2012-08-01
2012,10.5,37.5,8,13.39,2012-08-01
2012,10.5,38.125,8,11.73,2012-08-01
2012,10.5,38.75,8,9.7,2012-08-01
2012,10.5,39.375,8,7.66,2012-08-01
2012,10.5,40.0,8,6.91,2012-08-01
2012,10.5,40.625,8,3.57,2012-08-01
2012,10.5,41.25,8,3.4,2012-08-01
2012,10.5,41.875,8,2.77,2012-08-01
2012,10.5,42.5,8,2.42,2012-08-01
2012,11.0,33.125,8,3.66,2012-08-01
2012,11.0,33.75,8,4.04,2012-08-01
2012,11.0,34.375,8,5.26,2012-08-01
2012,11.0,35.0,8,6.67,2012-08-01
2012,11.0,35.625,8,10.42,2012-08-01
2012,11.0,36.25,8,17.22,2012-08-01
2012,11.0,36.875,8,15.24,2012-08-01
2012,11.0,37.5,8,13.22,2012-08-01
2012,11.0,38.125,8,8.29,2012-08-01
2012,11.0,38.75,8,7.05,2012-08-01
2012,11.0,39.375,8,7.09,2012-08-01
2012,11.0,40.0,8,5.88,2012-08-01
2012,11.0,40.625,8,2.85,2012-08-01
2012,11.0,41.25,8,2.49,2012-08-01
2012,11.0,41.875,8,1.93,2012-08-01
2012,11.0,42.5,8,1.57,2012-08-01
2012,11.5,33.125,8,3.81,2012-08-01
2012,11.5,33.75,8,4.25,2012-08-01
2012,11.5,34.375,8,4.78,2012-08-01
2012,11.5,35.0,8,6.51,2012-08-01
2012,11.5,35.625,8,9.48,2012-08-01
2012,11.5,36.25,8,13.47,2012-08-01
2012,11.5,36.875,8,14.59,2012-08-01
2012,11.5,37.5,8,12.29,2012-08-01
2012,11.5,38.125,8,9.45,2012-08-01
2012,11.5,38.75,8,8.85,2012-08-01
2012,11.5,39.375,8,6.2,2012-08-01
2012,11.5,40.0,8,4.58,2012-08-01
2012,11.5,40.625,8,2.66,2012-08-01
2012,11.5,41.25,8,2.69,2012-08-01
2012,11.5,41.875,8,1.8,2012-08-01
2012,11.5,42.5,8,1.25,2012-08-01
2012,12.0,33.125,8,3.28,2012-08-01
2012,12.0,33.75,8,3.54,2012-08-01
2012,12.0,34.375,8,4.05,2012-08-01
2012,12.0,35.0,8,5.75,2012-08-01
2012,12.0,35.625,8,7.93,2012-08-01
2012,12.0,36.25,8,10.58,2012-08-01
2012,12.0,36.875,8,12.97,2012-08-01
2012,12.0,37.5,8,12.82,2012-08-01
2012,12.0,38.125,8,10.7,2012-08-01
2012,12.0,38.75,8,10.08,2012-08-01
2012,12.0,39.375,8,4.89,2012-08-01
2012,12.0,40.0,8,3.21,2012-08-01
2012,12.0,40.625,8,2.68,2012-08-01
2012,12.0,41.25,8,2.79,2012-08-01
2012,12.0,41.875,8,2.36,2012-08-01
2012,12.0,42.5,8,1.61,2012-08-01
2012,3.0,33.125,8,4.84,2012-08-01
2012,3.0,33.75,8,4.63,2012-08-01
2012,3.0,34.375,8,4.62,2012-08-01
2012,3.0,35.0,8,6.11,2012-08-01
2012,3.0,35.625,8,4.32,2012-08-01
2012,3.0,36.25,8,0.63,2012-08-01
2012,3.0,36.875,8,0.39,2012-08-01
2012,3.0,37.5,8,0.51,2012-08-01
2012,3.0,38.125,8,1.05,2012-08-01
2012,3.0,38.75,8,1.31,2012-08-01
2012,3.0,39.375,8,1.8,2012-08-01
2012,3.0,40.0,8,2.07,2012-08-01
2012,3.0,40.625,8,1.82,2012-08-01
2012,3.0,41.25,8,2.0,2012-08-01
2012,3.0,41.875,8,2.38,2012-08-01
2012,3.0,42.5,8,2.6,2012-08-01
2012,3.5,33.125,8,5.26,2012-08-01
2012,3.5,33.75,8,5.06,2012-08-01
2012,3.5,34.375,8,4.83,2012-08-01
2012,3.5,35.0,8,5.35,2012-08-01
2012,3.5,35.625,8,3.9,2012-08-01
2012,3.5,36.25,8,0.95,2012-08-01
2012,3.5,36.875,8,0.57,2012-08-01
2012,3.5,37.5,8,0.82,2012-08-01
2012,3.5,38.125,8,2.21,2012-08-01
2012,3.5,38.75,8,2.69,2012-08-01
2012,3.5,39.375,8,3.1,2012-08-01
2012,3.5,40.0,8,2.57,2012-08-01
2012,3.5,40.625,8,1.94,2012-08-01
2012,3.5,41.25,8,1.64,2012-08-01
2012,3.5,41.875,8,1.37,2012-08-01
2012,3.5,42.5,8,1.46,2012-08-01
2012,4.0,33.125,8,5.9,2012-08-01
2012,4.0,33.75,8,5.47,2012-08-01
2012,4.0,34.375,8,4.55,2012-08-01
2012,4.0,35.0,8,5.06,2012-08-01
2012,4.0,35.625,8,4.45,2012-08-01
2012,4.0,36.25,8,1.58,2012-08-01
2012,4.0,36.875,8,1.02,2012-08-01
2012,4.0,37.5,8,1.32,2012-08-01
2012,4.0,38.125,8,3.31,2012-08-01
2012,4.0,38.75,8,3.09,2012-08-01
2012,4.0,39.375,8,2.6,2012-08-01
2012,4.0,40.0,8,2.77,2012-08-01
2012,4.0,40.625,8,1.91,2012-08-01
2012,4.0,41.25,8,1.12,2012-08-01
2012,4.0,41.875,8,0.65,2012-08-01
2012,4.0,42.5,8,0.78,2012-08-01
2012,4.5,33.125,8,6.02,2012-08-01
2012,4.5,33.75,8,5.24,2012-08-01
2012,4.5,34.375,8,4.02,2012-08-01
2012,4.5,35.0,8,4.76,2012-08-01
2012,4.5,35.625,8,5.0,2012-08-01
2012,4.5,36.25,8,2.83,2012-08-01
2012,4.5,36.875,8,1.93,2012-08-01
2012,4.5,37.5,8,2.33,2012-08-01
2012,4.5,38.125,8,3.01,2012-08-01
2012,4.5,38.75,8,3.12,2012-08-01
2012,4.5,39.375,8,2.96,2012-08-01
2012,4.5,40.0,8,2.19,2012-08-01
2012,4.5,40.625,8,2.82,2012-08-01
2012,4.5,41.25,8,1.51,2012-08-01
2012,4.5,41.875,8,0.59,2012-08-01
2012,4.5,42.5,8,0.62,2012-08-01
2012,5.0,33.125,8,5.74,2012-08-01
2012,5.0,33.75,8,5.19,2012-08-01
2012,5.0,34.375,8,3.84,2012-08-01
2012,5.0,35.0,8,3.99,2012-08-01
2012,5.0,35.625,8,4.35,2012-08-01
2012,5.0,36.25,8,3.72,2012-08-01
2012,5.0,36.875,8,3.42,2012-08-01
2012,5.0,37.5,8,3.43,2012-08-01
2012,5.0,38.125,8,3.62,2012-08-01
2012,5.0,38.75,8,3.31,2012-08-01
2012,5.0,39.375,8,3.11,2012-08-01
2012,5.0,40.0,8,3.23,2012-08-01
2012,5.0,40.625,8,2.78,2012-08-01
2012,5.0,41.25,8,3.56,2012-08-01
2012,5.0,41.875,8,0.62,2012-08-01
2012,5.0,42.5,8,0.58,2012-08-01
2012,5.5,33.125,8,5.77,2012-08-01
2012,5.5,33.75,8,4.89,2012-08-01
2012,5.5,34.375,8,3.96,2012-08-01
2012,5.5,35.0,8,3.75,2012-08-01
2012,5.5,35.625,8,3.73,2012-08-01
2012,5.5,36.25,8,4.82,2012-08-01
2012,5.5,36.875,8,5.45,2012-08-01
2012,5.5,37.5,8,5.66,2012-08-01
2012,5.5,38.125,8,6.01,2012-08-01
2012,5.5,38.75,8,4.98,2012-08-01
2012,5.5,39.375,8,3.72,2012-08-01
2012,5.5,40.0,8,3.84,2012-08-01
2012,5.5,40.625,8,3.49,2012-08-01
2012,5.5,41.25,8,3.18,2012-08-01
2012,5.5,41.875,8,1.32,2012-08-01
2012,5.5,42.5,8,1.14,2012-08-01
2012,6.0,33.125,8,5.71,2012-08-01
2012,6.0,33.75,8,4.98,2012-08-01
2012,6.0,34.375,8,4.43,2012-08-01
2012,6.0,35.0,8,4.23,2012-08-01
2012,6.0,35.625,8,4.4,2012-08-01
2012,6.0,36.25,8,6.31,2012-08-01
2012,6.0,36.875,8,8.38,2012-08-01
2012,6.0,37.5,8,8.79,2012-08-01
2012,6.0,38.125,8,10.82,2012-08-01
2012,6.0,38.75,8,9.91,2012-08-01
2012,6.0,39.375,8,5.54,2012-08-01
2012,6.0,40.0,8,5.55,2012-08-01
2012,6.0,40.625,8,4.97,2012-08-01
2012,6.0,41.25,8,4.9,2012-08-01
2012,6.0,41.875,8,2.51,2012-08-01
2012,6.0,42.5,8,1.97,2012-08-01
2012,6.5,33.125,8,5.71,2012-08-01
2012,6.5,33.75,8,5.35,2012-08-01
2012,6.5,34.375,8,5.17,2012-08-01
2012,6.5,35.0,8,5.28,2012-08-01
2012,6.5,35.625,8,6.44,2012-08-01
2012,6.5,36.25,8,8.23,2012-08-01
2012,6.5,36.875,8,9.71,2012-08-01
2012,6.5,37.5,8,10.71,2012-08-01
2012,6.5,38.125,8,14.92,2012-08-01
2012,6.5,38.75,8,14.41,2012-08-01
2012,6.5,39.375,8,12.08,2012-08-01
2012,6.5,40.0,8,9.62,2012-08-01
2012,6.5,40.625,8,7.79,2012-08-01
2012,6.5,41.25,8,7.04,2012-08-01
2012,6.5,41.875,8,3.54,2012-08-01
2012,6.5,42.5,8,2.46,2012-08-01
2012,7.0,33.125,8,5.63,2012-08-01
2012,7.0,33.75,8,5.83,2012-08-01
2012,7.0,34.375,8,6.1,2012-08-01
2012,7.0,35.0,8,8.06,2012-08-01
2012,7.0,35.625,8,10.67,2012-08-01
2012,7.0,36.25,8,11.27,2012-08-01
2012,7.0,36.875,8,10.89,2012-08-01
2012,7.0,37.5,8,12.4,2012-08-01
2012,7.0,38.125,8,16.69,2012-08-01
2012,7.0,38.75,8,16.84,2012-08-01
2012,7.0,39.375,8,13.55,2012-08-01
2012,7.0,40.0,8,12.25,2012-08-01
2012,7.0,40.625,8,9.73,2012-08-01
2012,7.0,41.25,8,7.27,2012-08-01
2012,7.0,41.875,8,4.41,2012-08-01
2012,7.0,42.5,8,3.68,2012-08-01
2012,7.5,33.125,8,4.98,2012-08-01
2012,7.5,33.75,8,5.6,2012-08-01
2012,7.5,34.375,8,7.16,2012-08-01
2012,7.5,35.0,8,10.68,2012-08-01
2012,7.5,35.625,8,12.28,2012-08-01
2012,7.5,36.25,8,11.06,2012-08-01
2012,7.5,36.875,8,10.18,2012-08-01
2012,7.5,37.5,8,11.51,2012-08-01
2012,7.5,38.125,8,14.72,2012-08-01
2012,7.5,38.75,8,14.16,2012-08-01
2012,7.5,39.375,8,9.69,2012-08-01
2012,7.5,40.0,8,10.33,2012-08-01
2012,7.5,40.625,8,9.38,2012-08-01
2012,7.5,41.25,8,7.05,2012-08-01
2012,7.5,41.875,8,4.74,2012-08-01
2012,7.5,42.5,8,3.88,2012-08-01
2012,8.0,33.125,8,4.58,2012-08-01
2012,8.0,33.75,8,5.3,2012-08-01
2012,8.0,34.375,8,7.94,2012-08-01
2012,8.0,35.0,8,11.05,2012-08-01
2012,8.0,35.625,8,11.59,2012-08-01
2012,8.0,36.25,8,10.39,2012-08-01
2012,8.0,36.875,8,9.96,2012-08-01
2012,8.0,37.5,8,10.06,2012-08-01
2012,8.0,38.125,8,11.89,2012-08-01
2012,8.0,38.75,8,10.32,2012-08-01
2012,8.0,39.375,8,8.92,2012-08-01
2012,8.0,40.0,8,7.97,2012-08-01
2012,8.0,40.625,8,7.48,2012-08-01
2012,8.0,41.25,8,7.89,2012-08-01
2012,8.0,41.875,8,4.67,2012-08-01
2012,8.0,42.5,8,3.69,2012-08-01
2012,8.5,33.125,8,4.55,2012-08-01
2012,8.5,33.75,8,5.31,2012-08-01
2012,8.5,34.375,8,8.5,2012-08-01
2012,8.5,35.0,8,10.27,2012-08-01
2012,8.5,35.625,8,10.37,2012-08-01
2012,8.5,36.25,8,10.97,2012-08-01
2012,8.5,36.875,8,11.51,2012-08-01
2012,8.5,37.5,8,11.83,2012-08-01
2012,8.5,38.125,8,9.92,2012-08-01
2012,8.5,38.75,8,7.96,2012-08-01
2012,8.5,39.375,8,6.54,2012-08-01
2012,8.5,40.0,8,7.12,2012-08-01
2012,8.5,40.625,8,8.4,2012-08-01
2012,8.5,41.25,8,8.85,2012-08-01
2012,8.5,41.875,8,6.08,2012-08-01
2012,8.5,42.5,8,4.5,2012-08-01
2012,9.0,33.125,8,4.82,2012-08-01
2012,9.0,33.75,8,5.18,2012-08-01
2012,9.0,34.375,8,8.28,2012-08-01
2012,9.0,35.0,8,9.46,2012-08-01
2012,9.0,35.625,8,9.43,2012-08-01
2012,9.0,36.25,8,12.66,2012-08-01
2012,9.0,36.875,8,13.43,2012-08-01
2012,9.0,37.5,8,13.77,2012-08-01
2012,9.0,38.125,8,11.83,2012-08-01
2012,9.0,38.75,8,11.41,2012-08-01
2012,9.0,39.375,8,6.44,2012-08-01
2012,9.0,40.0,8,6.77,2012-08-01
2012,9.0,40.625,8,8.7,2012-08-01
2012,9.0,41.25,8,9.15,2012-08-01
2012,9.0,41.875,8,6.84,2012-08-01
2012,9.0,42.5,8,5.0,2012-08-01
2012,9.5,33.125,8,4.91,2012-08-01
2012,9.5,33.75,8,5.43,2012-08-01
2012,9.5,34.375,8,7.47,2012-08-01
2012,9.5,35.0,8,8.02,2012-08-01
2012,9.5,35.625,8,7.98,2012-08-01
2012,9.5,36.25,8,10.86,2012-08-01
2012,9.5,36.875,8,13.07,2012-08-01
2012,9.5,37.5,8,14.13,2012-08-01
2012,9.5,38.125,8,13.47,2012-08-01
2012,9.5,38.75,8,12.53,2012-08-01
2012,9.5,39.375,8,7.46,2012-08-01
2012,9.5,40.0,8,5.88,2012-08-01
2012,9.5,40.625,8,6.8,2012-08-01
2012,9.5,41.25,8,7.22,2012-08-01
2012,9.5,41.875,8,6.73,2012-08-01
2012,9.5,42.5,8,6.96,2012-08-01
2013,10.0,33.125,8,4.47,2013-08-01
2013,10.0,33.75,8,4.97,2013-08-01
2013,10.0,34.375,8,5.32,2013-08-01
2013,10.0,35.0,8,4.71,2013-08-01
2013,10.0,35.625,8,5.98,2013-08-01
2013,10.0,36.25,8,9.3,2013-08-01
2013,10.0,36.875,8,10.5,2013-08-01
2013,10.0,37.5,8,10.69,2013-08-01
2013,10.0,38.125,8,9.57,2013-08-01
2013,10.0,38.75,8,9.7,2013-08-01
2013,10.0,39.375,8,7.54,2013-08-01
2013,10.0,40.0,8,8.2,2013-08-01
2013,10.0,40.625,8,5.14,2013-08-01
2013,10.0,41.25,8,5.02,2013-08-01
2013,10.0,41.875,8,4.38,2013-08-01
2013,10.0,42.5,8,3.67,2013-08-01
2013,10.5,33.125,8,4.7,2013-08-01
2013,10.5,33.75,8,5.2,2013-08-01
2013,10.5,34.375,8,5.09,2013-08-01
2013,10.5,35.0,8,4.81,2013-08-01
2013,10.5,35.625,8,7.86,2013-08-01
2013,10.5,36.25,8,10.69,2013-08-01
2013,10.5,36.875,8,12.13,2013-08-01
2013,10.5,37.5,8,12.04,2013-08-01
2013,10.5,38.125,8,11.82,2013-08-01
2013,10.5,38.75,8,9.93,2013-08-01
2013,10.5,39.375,8,8.42,2013-08-01
2013,10.5,40.0,8,8.17,2013-08-01
2013,10.5,40.625,8,4.95,2013-08-01
2013,10.5,41.25,8,4.71,2013-08-01
2013,10.5,41.875,8,3.71,2013-08-01
2013,10.5,42.5,8,3.1,2013-08-01
2013,11.0,33.125,8,4.69,2013-08-01
2013,11.0,33.75,8,4.87,2013-08-01
2013,11.0,34.375,8,4.62,2013-08-01
2013,11.0,35.0,8,4.96,2013-08-01
2013,11.0,35.625,8,7.76,2013-08-01
2013,11.0,36.25,8,15.94,2013-08-01
2013,11.0,36.875,8,14.7,2013-08-01
2013,11.0,37.5,8,13.61,2013-08-01
2013,11.0,38.125,8,10.73,2013-08-01
2013,11.0,38.75,8,10.02,2013-08-01
2013,11.0,39.375,8,8.67,2013-08-01
2013,11.0,40.0,8,7.3,2013-08-01
2013,11.0,40.625,8,5.31,2013-08-01
2013,11.0,41.25,8,5.5,2013-08-01
2013,11.0,41.875,8,3.98,2013-08-01
2013,11.0,42.5,8,2.97,2013-08-01
2013,11.5,33.125,8,4.47,2013-08-01
2013,11.5,33.75,8,4.42,2013-08-01
2013,11.5,34.375,8,4.01,2013-08-01
2013,11.5,35.0,8,4.85,2013-08-01
2013,11.5,35.625,8,7.34,2013-08-01
2013,11.5,36.25,8,11.93,2013-08-01
2013,11.5,36.875,8,14.36,2013-08-01
2013,11.5,37.5,8,13.51,2013-08-01
2013,11.5,38.125,8,11.49,2013-08-01
2013,11.5,38.75,8,11.35,2013-08-01
2013,11.5,39.375,8,7.86,2013-08-01
2013,11.5,40.0,8,5.94,2013-08-01
2013,11.5,40.625,8,4.49,2013-08-01
2013,11.5,41.25,8,4.28,2013-08-01
2013,11.5,41.875,8,4.21,2013-08-01
2013,11.5,42.5,8,2.62,2013-08-01
2013,12.0,33.125,8,4.12,2013-08-01
2013,12.0,33.75,8,3.77,2013-08-01
2013,12.0,34.375,8,3.68,2013-08-01
2013,12.0,35.0,8,4.63,2013-08-01
2013,12.0,35.625,8,6.82,2013-08-01
2013,12.0,36.25,8,10.73,2013-08-01
2013,12.0,36.875,8,14.76,2013-08-01
2013,12.0,37.5,8,14.88,2013-08-01
2013,12.0,38.125,8,12.26,2013-08-01
2013,12.0,38.75,8,11.6,2013-08-01
2013,12.0,39.375,8,6.24,2013-08-01
2013,12.0,40.0,8,4.89,2013-08-01
2013,12.0,40.625,8,4.04,2013-08-01
2013,12.0,41.25,8,4.24,2013-08-01
2013,12.0,41.875,8,3.57,2013-08-01
2013,12.0,42.5,8,2.58,2013-08-01
2013,3.0,33.125,8,3.32,2013-08-01
2013,3.0,33.75,8,3.05,2013-08-01
2013,3.0,34.375,8,2.74,2013-08-01
2013,3.0,35.0,8,1.86,2013-08-01
2013,3.0,35.625,8,0.78,2013-08-01
2013,3.0,36.25,8,0.18,2013-08-01
2013,3.0,36.875,8,0.11,2013-08-01
2013,3.0,37.5,8,0.04,2013-08-01
2013,3.0,38.125,8,0.08,2013-08-01
2013,3.0,38.75,8,0.14,2013-08-01
2013,3.0,39.375,8,0.3,2013-08-01
2013,3.0,40.0,8,0.36,2013-08-01
2013,3.0,40.625,8,0.3,2013-08-01
2013,3.0,41.25,8,0.33,2013-08-01
2013,3.0,41.875,8,0.32,2013-08-01
2013,3.0,42.5,8,0.3,2013-08-01
2013,3.5,33.125,8,3.77,2013-08-01
2013,3.5,33.75,8,3.46,2013-08-01
2013,3.5,34.375,8,2.91,2013-08-01
2013,3.5,35.0,8,1.64,2013-08-01
2013,3.5,35.625,8,0.66,2013-08-01
2013,3.5,36.25,8,0.25,2013-08-01
2013,3.5,36.875,8,0.17,2013-08-01
2013,3.5,37.5,8,0.17,2013-08-01
2013,3.5,38.125,8,0.22,2013-08-01
2013,3.5,38.75,8,0.38,2013-08-01
2013,3.5,39.375,8,0.54,2013-08-01
2013,3.5,40.0,8,0.43,2013-08-01
2013,3.5,40.625,8,0.31,2013-08-01
2013,3.5,41.25,8,0.28,2013-08-01
2013,3.5,41.875,8,0.18,2013-08-01
2013,3.5,42.5,8,0.13,2013-08-01
2013,4.0,33.125,8,4.13,2013-08-01
2013,4.0,33.75,8,3.44,2013-08-01
2013,4.0,34.375,8,2.65,2013-08-01
2013,4.0,35.0,8,1.67,2013-08-01
2013,4.0,35.625,8,0.87,2013-08-01
2013,4.0,36.25,8,0.54,2013-08-01
2013,4.0,36.875,8,0.83,2013-08-01
2013,4.0,37.5,8,0.73,2013-08-01
2013,4.0,38.125,8,0.85,2013-08-01
2013,4.0,38.75,8,0.72,2013-08-01
2013,4.0,39.375,8,0.61,2013-08-01
2013,4.0,40.0,8,0.56,2013-08-01
2013,4.0,40.625,8,0.36,2013-08-01
2013,4.0,41.25,8,0.22,2013-08-01
2013,4.0,41.875,8,0.1,2013-08-01
2013,4.0,42.5,8,0.07,2013-08-01
2013,4.5,33.125,8,3.72,2013-08-01
2013,4.5,33.75,8,3.0,2013-08-01
2013,4.5,34.375,8,2.3,2013-08-01
2013,4.5,35.0,8,1.93,2013-08-01
2013,4.5,35.625,8,1.39,2013-08-01
2013,4.5,36.25,8,1.13,2013-08-01
2013,4.5,36.875,8,2.02,2013-08-01
2013,4.5,37.5,8,2.04,2013-08-01
2013,4.5,38.125,8,1.4,2013-08-01
2013,4.5,38.75,8,1.35,2013-08-01
2013,4.5,39.375,8,0.96,2013-08-01
2013,4.5,40.0,8,0.73,2013-08-01
2013,4.5,40.625,8,0.65,2013-08-01
2013,4.5,41.25,8,0.34,2013-08-01
2013,4.5,41.875,8,0.12,2013-08-01
2013,4.5,42.5,8,0.08,2013-08-01
2013,5.0,33.125,8,3.3,2013-08-01
2013,5.0,33.75,8,2.82,2013-08-01
2013,5.0,34.375,8,2.09,2013-08-01
2013,5.0,35.0,8,1.79,2013-08-01
2013,5.0,35.625,8,1.54,2013-08-01
2013,5.0,36.25,8,2.46,2013-08-01
2013,5.0,36.875,8,2.95,2013-08-01
2013,5.0,37.5,8,3.09,2013-08-01
2013,5.0,38.125,8,2.04,2013-08-01
2013,5.0,38.75,8,1.7,2013-08-01
2013,5.0,39.375,8,1.15,2013-08-01
2013,5.0,40.0,8,1.12,2013-08-01
2013,5.0,40.625,8,0.78,2013-08-01
2013,5.0,41.25,8,0.95,2013-08-01
2013,5.0,41.875,8,0.19,2013-08-01
2013,5.0,42.5,8,0.14,2013-08-01
2013,5.5,33.125,8,3.18,2013-08-01
2013,5.5,33.75,8,2.42,2013-08-01
2013,5.5,34.375,8,2.02,2013-08-01
2013,5.5,35.0,8,1.84,2013-08-01
2013,5.5,35.625,8,1.6,2013-08-01
2013,5.5,36.25,8,2.15,2013-08-01
2013,5.5,36.875,8,3.01,2013-08-01
2013,5.5,37.5,8,2.81,2013-08-01
2013,5.5,38.125,8,2.9,2013-08-01
2013,5.5,38.75,8,2.38,2013-08-01
2013,5.5,39.375,8,1.45,2013-08-01
2013,5.5,40.0,8,1.38,2013-08-01
2013,5.5,40.625,8,0.86,2013-08-01
2013,5.5,41.25,8,0.71,2013-08-01
2013,5.5,41.875,8,0.39,2013-08-01
2013,5.5,42.5,8,0.44,2013-08-01
2013,6.0,33.125,8,3.11,2013-08-01
2013,6.0,33.75,8,2.36,2013-08-01
2013,6.0,34.375,8,2.11,2013-08-01
2013,6.0,35.0,8,2.04,2013-08-01
2013,6.0,35.625,8,1.94,2013-08-01
2013,6.0,36.25,8,2.61,2013-08-01
2013,6.0,36.875,8,3.77,2013-08-01
2013,6.0,37.5,8,3.83,2013-08-01
2013,6.0,38.125,8,4.52,2013-08-01
2013,6.0,38.75,8,4.2,2013-08-01
2013,6.0,39.375,8,2.58,2013-08-01
2013,6.0,40.0,8,2.13,2013-08-01
2013,6.0,40.625,8,1.2,2013-08-01
2013,6.0,41.25,8,1.1,2013-08-01
2013,6.0,41.875,8,0.57,2013-08-01
2013,6.0,42.5,8,0.53,2013-08-01
2013,6.5,33.125,8,3.21,2013-08-01
2013,6.5,33.75,8,2.57,2013-08-01
2013,6.5,34.375,8,2.28,2013-08-01
2013,6.5,35.0,8,2.24,2013-08-01
2013,6.5,35.625,8,2.57,2013-08-01
2013,6.5,36.25,8,3.42,2013-08-01
2013,6.5,36.875,8,4.26,2013-08-01
2013,6.5,37.5,8,4.47,2013-08-01
2013,6.5,38.125,8,5.18,2013-08-01
2013,6.5,38.75,8,4.9,2013-08-01
2013,6.5,39.375,8,5.41,2013-08-01
2013,6.5,40.0,8,4.29,2013-08-01
2013,6.5,40.625,8,2.31,2013-08-01
2013,6.5,41.25,8,1.76,2013-08-01
2013,6.5,41.875,8,0.61,2013-08-01
2013,6.5,42.5,8,0.36,2013-08-01
2013,7.0,33.125,8,3.36,2013-08-01
2013,7.0,33.75,8,3.0,2013-08-01
2013,7.0,34.375,8,2.53,2013-08-01
2013,7.0,35.0,8,3.58,2013-08-01
2013,7.0,35.625,8,5.51,2013-08-01
2013,7.0,36.25,8,6.02,2013-08-01
2013,7.0,36.875,8,5.8,2013-08-01
2013,7.0,37.5,8,5.89,2013-08-01
2013,7.0,38.125,8,5.95,2013-08-01
2013,7.0,38.75,8,6.23,2013-08-01
2013,7.0,39.375,8,6.21,2013-08-01
2013,7.0,40.0,8,5.44,2013-08-01
2013,7.0,40.625,8,3.54,2013-08-01
2013,7.0,41.25,8,2.16,2013-08-01
2013,7.0,41.875,8,0.78,2013-08-01
2013,7.0,42.5,8,0.55,2013-08-01
2013,7.5,33.125,8,3.68,2013-08-01
2013,7.5,33.75,8,3.24,2013-08-01
2013,7.5,34.375,8,3.32,2013-08-01
2013,7.5,35.0,8,6.11,2013-08-01
2013,7.5,35.625,8,8.88,2013-08-01
2013,7.5,36.25,8,9.21,2013-08-01
2013,7.5,36.875,8,8.43,2013-08-01
2013,7.5,37.5,8,7.95,2013-08-01
2013,7.5,38.125,8,7.27,2013-08-01
2013,7.5,38.75,8,6.96,2013-08-01
2013,7.5,39.375,8,5.82,2013-08-01
2013,7.5,40.0,8,6.11,2013-08-01
2013,7.5,40.625,8,5.11,2013-08-01
2013,7.5,41.25,8,2.98,2013-08-01
2013,7.5,41.875,8,1.48,2013-08-01
2013,7.5,42.5,8,1.03,2013-08-01
2013,8.0,33.125,8,3.71,2013-08-01
2013,8.0,33.75,8,3.6,2013-08-01
2013,8.0,34.375,8,4.44,2013-08-01
2013,8.0,35.0,8,7.61,2013-08-01
2013,8.0,35.625,8,9.66,2013-08-01
2013,8.0,36.25,8,9.54,2013-08-01
2013,8.0,36.875,8,9.5,2013-08-01
2013,8.0,37.5,8,9.34,2013-08-01
2013,8.0,38.125,8,8.06,2013-08-01
2013,8.0,38.75,8,6.47,2013-08-01
2013,8.0,39.375,8,6.67,2013-08-01
2013,8.0,40.0,8,6.37,2013-08-01
2013,8.0,40.625,8,5.58,2013-08-01
2013,8.0,41.25,8,5.99,2013-08-01
2013,8.0,41.875,8,2.72,2013-08-01
2013,8.0,42.5,8,1.75,2013-08-01
2013,8.5,33.125,8,3.81,2013-08-01
2013,8.5,33.75,8,3.99,2013-08-01
2013,8.5,34.375,8,5.62,2013-08-01
2013,8.5,35.0,8,7.29,2013-08-01
2013,8.5,35.625,8,7.97,2013-08-01
2013,8.5,36.25,8,9.0,2013-08-01
2013,8.5,36.875,8,10.33,2013-08-01
2013,8.5,37.5,8,9.84,2013-08-01
2013,8.5,38.125,8,7.09,2013-08-01
2013,8.5,38.75,8,5.96,2013-08-01
2013,8.5,39.375,8,5.44,2013-08-01
2013,8.5,40.0,8,6.23,2013-08-01
2013,8.5,40.625,8,7.0,2013-08-01
2013,8.5,41.25,8,7.37,2013-08-01
2013,8.5,41.875,8,4.28,2013-08-01
2013,8.5,42.5,8,2.6,2013-08-01
2013,9.0,33.125,8,3.92,2013-08-01
2013,9.0,33.75,8,4.11,2013-08-01
2013,9.0,34.375,8,6.16,2013-08-01
2013,9.0,35.0,8,7.2,2013-08-01
